file_name,x,y,width,height,label,r_mean,g_mean,b_mean,r_std,g_std,b_std,brightness_mean,brightness_std,gradient_magnitude,aspect_ratio,area_ratio,split
dragon_custom2_e.png,24.0,153.0,4.0,4.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.239776611328125e-05,train
siamese_e.png,12.0,10.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,train
dragon_e.png,0.0,0.0,16.0,10.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0013427734375,train
drowned_e.png,16.0,48.0,32.0,16.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,9.245495495495495,2.0,0.1083984375,train
dragon_custom2_e.png,173.0,51.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
dragon_custom2_e.png,58.0,137.0,2.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.814697265625e-06,train
phantom_e.png,1.0,17.0,2.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0009765625,train
tabby_e.png,0.0,0.0,64.0,32.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.1342155009451796,2.0,0.77490234375,train
all_black_e.png,2.0,2.0,2.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,2.0,0.0009765625,train
wither_custom_e.png,5.0,48.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.103515625e-05,train
dragon_custom2_e.png,145.0,72.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
ocelot_e.png,6.0,0.0,3.0,4.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.75,0.0029296875,train
wither_custom_e.png,56.0,122.0,8.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.00048828125,train
iron_golem_e.png,73.0,54.0,3.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,3.0,0.00018310546875,train
wolf_angry_e.png,51.0,15.0,3.0,2.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.5,0.00146484375,train
wither_custom_e.png,32.0,38.0,3.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.000244140625,train
dragon_custom2_e.png,182.0,51.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
bee_angry_e.png,2.0,10.0,1.0,7.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.001708984375,train
dragon_custom2_e.png,61.0,237.0,4.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.814697265625e-06,train
ragdoll_e.png,44.0,0.0,2.0,2.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.001953125,train
ocelot_e.png,34.0,17.0,2.0,2.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.0009765625,train
iron_golem_e.png,7.0,12.0,10.0,4.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,29.7,2.5,0.001220703125,train
iron_golem_e.png,29.0,12.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,6.103515625e-05,train
dragon_custom2_e.png,130.0,11.0,5.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,5.0,4.76837158203125e-06,train
wolf_angry_e.png,14.0,21.0,1.0,2.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.5,0.0009765625,train
wolf_collar_e.png,0.0,0.0,61.0,32.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2143452877397833,1.90625,0.58544921875,train
dragon_custom2_e.png,139.0,72.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
dragon_custom2_e.png,177.0,51.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
calico_e.png,0.0,15.0,4.0,8.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.5,0.013671875,train
dragon_custom2_e.png,189.0,33.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
persian_e.png,24.0,13.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,train
phantom_e.png,52.0,22.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000244140625,train
dragon_custom2_e.png,209.0,51.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
wither_custom_e.png,0.0,10.0,30.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.00274658203125,train
wither_custom_e.png,8.0,74.0,2.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0001220703125,train
jellie_e.png,24.0,0.0,2.0,6.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.3333333333333333,0.00537109375,train
magmacube_e.png,0.0,24.0,2.0,1.0,e,252.0,0.0,0.0,0.0,0.0,0.0,75.348,0.0,37.96160447095742,2.0,0.0009765625,train
dragon_custom2_e.png,1.0,378.0,4.0,4.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.239776611328125e-05,train
siamese_e.png,0.0,0.0,64.0,32.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.3493408662900188,2.0,0.5185546875,train
dragon_e.png,48.0,0.0,16.0,10.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0013427734375,train
dragon_custom2_e.png,49.0,236.0,6.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.62939453125e-06,train
iron_golem_e.png,7.0,12.0,10.0,4.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,29.7,2.5,0.001220703125,train
wolf_angry_e.png,0.0,0.0,36.0,32.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,1.988235294117647,1.125,0.20751953125,train
dragon_custom2_e.png,56.0,53.0,2.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.814697265625e-06,train
ocelot_e.png,0.0,9.0,10.0,7.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.4285714285714286,0.0224609375,train
iron_golem_e.png,66.0,73.0,13.0,20.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.65,0.00311279296875,train
phantom_e.png,0.0,7.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000244140625,train
warden_e.png,23.0,66.0,9.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.499739407680092,3.0,0.0010986328125,train
dragon_e.png,112.0,88.0,128.0,16.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.029296875,train
stray_overlay_e.png,0.0,0.0,64.0,32.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.07249255213505462,2.0,0.9833984375,train
dragon_custom2_e.png,264.0,218.0,5.0,10.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.956390380859375e-05,train
dragon_custom2_e.png,525.0,16.0,2.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.86102294921875e-06,train
dragon_custom2_e.png,19.0,378.0,4.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.814697265625e-06,train
jellie_e.png,30.0,0.0,8.0,4.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,2.0,0.0087890625,train
end_crystal_e.png,1.0,17.0,14.0,14.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.020751953125,train
iron_golem_e.png,0.0,0.0,8.0,8.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00390625,train
dragon_custom2_e.png,44.0,233.0,5.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,8.58306884765625e-06,train
dragon_custom2_e.png,71.0,0.0,107.0,43.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.488372093023256,0.0012416839599609375,train
fox_e.png,0.0,0.0,48.0,32.0,e,128.0,128.0,128.0,0.0,0.0,0.0,127.99999999999997,1.4210854715202004e-14,0.8390625,1.5,0.8333333333333334,train
wolf_collar_e.png,61.0,0.0,3.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0029296875,train
siamese_e.png,17.0,23.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,train
dragon_custom2_e.png,41.0,378.0,4.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.814697265625e-06,train
wither_custom_e.png,5.0,51.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.103515625e-05,train
ocelot_e.png,42.0,10.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,train
wither_custom_e.png,40.0,41.0,3.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.000244140625,train
iron_golem_e.png,29.0,12.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,6.103515625e-05,train
ragdoll_e.png,6.0,25.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,train
dragon_custom2_e.png,62.0,80.0,40.0,22.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22546728971962618,1.8181818181818181,0.000408172607421875,train
wither_custom_e.png,32.0,6.0,32.0,25.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8943894389438944,1.28,0.01849365234375,train
dragon_custom2_e.png,503.0,21.0,5.0,5.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.58306884765625e-06,train
dragon_custom2_e.png,12.0,378.0,6.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.58306884765625e-06,train
dragon_custom2_e.png,228.0,218.0,187.0,109.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7155963302752293,0.007144927978515625,train
guardian_e.png,15.0,7.0,19.0,4.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,4.75,0.0185546875,train
iron_golem_e.png,0.0,0.0,128.0,128.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.83197021484375,train
dragon_custom2_e.png,153.0,72.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
iron_golem_e.png,0.0,0.0,8.0,8.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00390625,train
wither_custom_e.png,39.0,38.0,4.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0003662109375,train
ocelot_e.png,44.0,6.0,2.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,2.0,0.0009765625,train
wolf_collar_e.png,13.0,31.0,2.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0009765625,train
wolf_angry_e.png,48.0,0.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,train
dragon_custom2_e.png,206.0,33.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
dragon_e.png,112.0,136.0,120.0,8.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.01416015625,train
wither_custom_e.png,56.0,124.0,10.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0006103515625,train
dragon_e.png,112.0,136.0,120.0,8.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.01416015625,train
dragon_custom2_e.png,24.0,233.0,4.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.67572021484375e-06,train
wither_custom_e.png,12.0,56.0,4.0,8.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0006103515625,train
calico_e.png,6.0,9.0,7.0,6.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.1666666666666667,0.01220703125,train
dragon_custom2_e.png,490.0,20.0,2.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.86102294921875e-06,train
dragon_custom2_e.png,16.0,154.0,6.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.621246337890625e-05,train
vex_charging_e.png,0.0,0.0,56.0,34.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,11.869133725608584,1.6470588235294117,0.3046875,train
guardian_e.png,37.0,28.0,2.0,2.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.0009765625,train
wither_custom_e.png,24.0,25.0,6.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00054931640625,train
wither_custom_e.png,55.0,30.0,9.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.00054931640625,train
dragon_fireball_e.png,0.0,0.0,16.0,16.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,24.234573895959215,1.0,0.87109375,train
siamese_e.png,11.0,12.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,train
dragon_custom2_e.png,184.0,32.0,1.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.9073486328125e-06,train
iron_golem_e.png,4.0,10.0,6.0,3.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,2.0,0.0003662109375,train
dragon_custom2_e.png,193.0,51.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
ragdoll_e.png,3.0,26.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,train
ocelot_e.png,24.0,10.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,train
calico_e.png,3.0,9.0,4.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,4.0,0.001953125,train
dragon_custom2_e.png,6.0,378.0,5.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.239776611328125e-05,train
wither_custom_e.png,62.0,3.0,2.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0001220703125,train
glow_squid_e.png,51.0,25.0,2.0,2.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.001953125,train
guardian_e.png,0.0,16.0,2.0,12.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.16666666666666666,0.005859375,train
dragon_custom2_e.png,199.0,33.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
iron_golem_e.png,14.0,10.0,6.0,3.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,2.0,0.0003662109375,train
enderman_e.png,8.0,12.0,3.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00146484375,train
iron_golem_e.png,4.0,10.0,6.0,3.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,2.0,0.0003662109375,train
ghast_shooting_e.png,19.0,20.0,4.0,2.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,49.5,2.0,0.00244140625,train
dragon_custom2_e.png,271.0,223.0,2.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,4.76837158203125e-06,train
dragon_custom2_e.png,141.0,72.0,2.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9073486328125e-06,train
wolf_collar_e.png,36.0,0.0,8.0,7.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.734744767164273,1.1428571428571428,0.02734375,train
ghast_shooting_e.png,22.0,26.0,4.0,5.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,55.0,0.8,0.005859375,train
iron_golem_e.png,10.0,0.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,6.103515625e-05,train
wolf_angry_e.png,32.0,0.0,1.0,2.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.5,0.0009765625,train
dragon_custom2_e.png,147.0,72.0,2.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9073486328125e-06,train
bee_angry_e.png,10.0,4.0,14.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.00341796875,train
dragon_custom2_e.png,64.0,378.0,10.0,4.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.288818359375e-05,train
warden_e.png,51.0,11.0,7.0,6.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.841441963348455,1.1666666666666667,0.001708984375,train
ocelot_e.png,45.0,3.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,train
dragon_custom2_e.png,270.0,228.0,3.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.67572021484375e-06,train
magmacube_e.png,4.0,17.0,1.0,1.0,e,252.0,252.0,0.0,0.0,0.0,0.0,223.272,0.0,22.0,1.0,0.00048828125,train
iron_golem_e.png,10.0,6.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,6.103515625e-05,train
wolf_angry_e.png,36.0,0.0,28.0,32.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.875,0.20947265625,train
wither_custom_e.png,11.0,49.0,2.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00018310546875,train
wolf_angry_e.png,38.0,15.0,3.0,2.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.5,0.00146484375,train
dragon_custom2_e.png,69.0,157.0,38.0,4.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.580352783203125e-05,train
stray_e.png,0.0,0.0,64.0,32.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.002211166390270868,2.0,0.88330078125,train
bee_angry_nectar_e.png,4.0,10.0,1.0,7.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.285714285714285,0.14285714285714285,0.001708984375,train
wither_custom_e.png,49.0,2.0,3.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.00030517578125,train
phantom_e.png,20.0,17.0,8.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.00390625,train
dragon_custom2_e.png,55.0,233.0,5.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,8.58306884765625e-06,train
dragon_custom2_e.png,125.0,227.0,5.0,7.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,2.288818359375e-05,train
dragon_custom2_e.png,191.0,33.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
bee_angry_nectar_e.png,2.0,16.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.000244140625,train
british_shorthair_e.png,0.0,0.0,64.0,32.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.15002757859900717,2.0,0.88525390625,train
magmacube_e.png,13.0,20.0,3.0,2.0,e,252.0,0.0,0.0,0.0,0.0,0.0,75.348,0.0,45.143911039087776,1.5,0.001953125,train
warden_e.png,51.0,18.0,7.0,14.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.977475673194148,0.5,0.0040283203125,train
dragon_custom2_e.png,182.0,33.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
siamese_e.png,2.0,2.0,2.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,2.0,0.0009765625,train
iron_golem_e.png,23.0,15.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,6.103515625e-05,train
wither_custom_e.png,38.0,122.0,8.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.00048828125,train
dragon_custom2_e.png,6.0,49.0,49.0,29.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9832727048982504,1.6896551724137931,0.0006389617919921875,train
wolf_collar_e.png,23.0,6.0,2.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,2.0,0.0009765625,train
dragon_custom2_e.png,59.0,52.0,3.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.67572021484375e-06,train
dragon_custom2_e.png,96.0,232.0,5.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.1444091796875e-05,train
dragon_custom2_e.png,106.0,235.0,22.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,2.288818359375e-05,train
dragon_custom2_e.png,53.0,378.0,5.0,3.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.239776611328125e-05,train
wolf_collar_e.png,52.0,28.0,10.0,4.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.00927734375,train
bee_angry_nectar_e.png,2.0,10.0,1.0,5.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.2,0.001220703125,train
dragon_custom2_e.png,179.0,51.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,train
wither_custom_e.png,32.0,41.0,3.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.00030517578125,train
dragon_custom2_e.png,13.0,351.0,38.0,31.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2258064516129032,0.0002994537353515625,test
phantom_e.png,7.0,26.0,1.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00048828125,test
iron_golem_e.png,43.0,9.0,1.0,2.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.5,0.0001220703125,test
vex_charging_e.png,21.0,38.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.000244140625,test
wither_custom_e.png,0.0,13.0,30.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0032958984375,test
bee_angry_e.png,10.0,2.0,14.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.00341796875,test
wolf_angry_e.png,49.0,0.0,3.0,3.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00146484375,test
bee_angry_nectar_e.png,6.0,6.0,19.0,11.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75106820757376,1.7272727272727273,0.036376953125,test
magmacube_e.png,11.0,25.0,2.0,1.0,e,228.5,0.0,0.0,23.5,0.0,0.0,68.3215,7.026500000000002,24.293396380615196,2.0,0.0009765625,test
dragon_custom2_e.png,187.0,33.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,test
wolf_angry_e.png,34.0,0.0,1.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.00048828125,test
dragon_custom2_e.png,129.0,72.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,test
dragon_custom2_e.png,179.0,33.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,test
dragon_custom2_e.png,159.0,72.0,1.0,1.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,test
dragon_custom2_e.png,0.0,251.0,108.0,47.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.297872340425532,0.001186370849609375,test
persian_e.png,2.0,2.0,2.0,1.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,2.0,0.0009765625,test
wolf_angry_e.png,36.0,10.0,2.0,6.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.3333333333333333,0.00341796875,test
dragon_custom2_e.png,483.0,23.0,3.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.86102294921875e-06,test
ender_e.png,0.0,0.0,64.0,64.0,e,255.0,255.0,255.0,0.0,0.0,0.0,255.0,0.0,1.4153887106493976,1.0,0.9580078125,test
dragon_custom2_e.png,46.0,378.0,6.0,2.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.58306884765625e-06,test
